Title,Skills
Graphic Designer,Adobe Photoshop; Adobe Illustrator; Adobe InDesign; Figma Basics; Typography; Color Theory; Basic HTML/CSS; Creativity; Time Management; Communication
Graphic Designer,Adobe Photoshop; Illustrator; InDesign; After Effects; Figma; Adobe XD; Typography; Color Theory; Motion Graphics; Web Design Basics
Graphic Designer,Advanced Adobe Photoshop; Illustrator; InDesign; After Effects; Figma; Adobe XD; Typography; Color Theory; Motion Graphics; 3D Design Basics
Graphic Designer,Adobe Photoshop; Illustrator; InDesign; Basic Figma; Typography; Color Theory; Creativity; Time Management; Communication; Adaptability
Graphic Designer,Adobe Photoshop; Illustrator; InDesign; After Effects; Figma; Adobe XD; Typography; Color Theory; Motion Graphics; Web and Mobile Design
Graphic Designer,Advanced Photoshop; Illustrator; InDesign; After Effects; Figma; Adobe XD; Typography; Color Theory; Motion Graphics; 3D Design
Graphic Designer,Photoshop; Illustrator; InDesign; Basic Figma; Typography; Color Theory; Creativity; Communication; Time Management; Adaptability
Graphic Designer,Adobe Photoshop; Illustrator; InDesign; After Effects; Figma; Adobe XD; Typography; Color Theory; Motion Graphics; Web Design Basics
Graphic Designer,Advanced Photoshop; Illustrator; InDesign; After Effects; Figma; Adobe XD; Typography; Color Theory; Motion Graphics; 3D Design
Graphic Designer,Photoshop; Illustrator; InDesign; Figma Basics; Typography; Color Theory; Creativity; Communication; Time Management; Adaptability
Graphic Designer,Photoshop; Illustrator; InDesign; After Effects; Figma; Adobe XD; Typography; Color Theory; Motion Graphics; Web Design
Graphic Designer,Advanced Photoshop; Illustrator; InDesign; After Effects; Figma; Adobe XD; Typography; Color Theory; Motion Graphics; 3D Design; AR/VR Design
Graphic Designer,Photoshop; Illustrator; InDesign; Figma Basics; Typography; Color Theory; Creativity; Communication; Time Management; Adaptability
Graphic Designer,Adobe Photoshop; Illustrator; InDesign; After Effects; Figma; Adobe XD; Typography; Color Theory; Motion Graphics; Web Design Basics
Graphic Designer,Advanced Photoshop; Illustrator; InDesign; After Effects; Figma; Adobe XD; Typography; Color Theory; Motion Graphics; 3D Design
Graphic Designer,Photoshop; Illustrator; InDesign; Basic Figma; Typography; Color Theory; Creativity; Communication; Time Management; Adaptability
Graphic Designer,Adobe Photoshop; Illustrator; InDesign; After Effects; Figma; Adobe XD; Typography; Color Theory; Motion Graphics; Web Design
Graphic Designer,Advanced Photoshop; Illustrator; InDesign; After Effects; Figma; Adobe XD; Typography; Color Theory; Motion Graphics; 3D Design; AR/VR Design
Graphic Designer,Photoshop; Illustrator; InDesign; Figma Basics; Typography; Color Theory; Creativity; Communication; Time Management; Adaptability
Graphic Designer,Adobe Photoshop; Illustrator; InDesign; After Effects; Figma; Adobe XD; Typography; Color Theory; Motion Graphics; Web Design
iOS Mobile Developer,Swift; Objective-C; Xcode; Simulator; Cocoa Touch; UIKit; Git; REST APIs; JSON; UI/UX Design
Junior iOS Developer,Swift; Objective-C; Cocoa Touch; Interface Builder; JSON Handling; REST APIs; Git
iOS App Developer Intern,Swift; Xcode; Cocoa Touch; UIKit; Git; MVC; Basic Debugging
Entry-level iOS Developer,Swift; Objective-C; Xcode; Cocoa Touch; Simulator; UI/UX Basics
Graduate iOS Developer,Swift; Cocoa Touch; Xcode; UIKit; MVC; Git
Trainee iOS Developer,Swift; Xcode; Simulator; JSON Handling; REST APIs; Cocoa Touch
Junior Swift Developer,Swift; Objective-C Basics; Xcode; Git; UI/UX Guidelines
iOS Developer Trainee,Swift; Xcode; Simulator; Cocoa Touch; UIKit
Associate iOS Engineer,Swift; Objective-C; JSON; REST APIs; Git
iOS Junior Developer,Swift; Xcode; Simulator; Cocoa Touch; MVC
iOS Developer,Swift; Objective-C; Xcode; MVVM; Cocoa Touch; Git; REST APIs; App Store Submission
iOS Application Developer,Swift; Objective-C; Core Data; Core Animation; Xcode; Jenkins; Firebase
Senior iOS Developer,Swift; Objective-C; MVVM; Core Data; GraphQL; CI/CD; GitHub Actions
Lead iOS Engineer,Swift; Objective-C; CoreGraphics; Core Text; CI/CD; JIRA; Agile
iOS Mobile App Engineer,Swift; Objective-C; Kotlin; MVVM; Firebase; Crashlytics; Unit Testing
iOS Solutions Engineer,Swift; Objective-C; Core Data; GraphQL; Xcode Instruments; Performance Tuning
iOS Architect,Swift; Objective-C; MVVM; MVP; CI/CD; JIRA; Core Animation
iOS Tech Lead,Swift; Objective-C; CI/CD; Agile/Scrum; Core Data; REST APIs
Principal iOS Developer,Swift; Objective-C; MVVM; CI/CD; Core Animation; App Performance Optimization
Senior iOS Engineer,Swift; Objective-C; Core Data; Core Animation; Xcode; Jenkins; GraphQL; Crashlytics
IoT Engineer,C basics; C++ basics; Python basics; Java basics; Embedded systems design; Sensor integration; Actuator integration; Bluetooth; Zigbee basics; LoRa basics; MQTT basics; CoAP basics; AWS IoT basics; Azure IoT basics; Google Cloud IoT basics; TCP/IP basics; IPv6 basics; Tableau basics; Power BI basics; Communication; Teamwork; Problem-solving
IoT Engineer,C basics; C++ basics; Python basics; Embedded systems development; Sensor and actuator integration; Bluetooth; Zigbee; MQTT; CoAP; AWS IoT basics; Azure IoT basics; Cloud IoT basics; TCP/IP basics; IPv6 basics; Tableau basics; Power BI basics; Communication; Teamwork; Problem-solving
IoT Engineer,C basics; C++ basics; Python basics; Embedded firmware understanding; Sensor and actuator integration; Bluetooth and Zigbee protocols; LoRa basics; MQTT basics; AWS IoT basics; Azure IoT basics; TCP/IP basics; IPv6 basics; Tableau basics; Power BI basics; Agile methodology awareness; Communication; Teamwork; Problem-solving
IoT Engineer,C basics; C++ basics; Python basics; Java basics; Embedded systems development; Sensor integration; Actuator integration; Bluetooth; Zigbee; MQTT; CoAP; AWS IoT basics; Azure IoT basics; Google Cloud IoT basics; TCP/IP basics; IPv6 basics; Tableau basics; Power BI basics; Communication; Teamwork; Problem-solving
IoT Engineer,C basics; C++ basics; Python basics; Embedded systems design; Sensor and actuator integration; Bluetooth; Zigbee; LoRa basics; MQTT basics; CoAP basics; AWS IoT basics; Azure IoT basics; Google Cloud IoT basics; TCP/IP basics; IPv6 basics; Tableau basics; Power BI basics; Agile awareness; Communication; Teamwork; Problem-solving
IoT Engineer,"Advanced C programming; C++ advanced; Python advanced; Java advanced; Embedded firmware development; IoT architecture design; Sensor and actuator integration; MQTT, CoAP, LoRaWAN, NB-IoT; AWS IoT advanced; Azure IoT advanced; GCP IoT advanced; Real-time data analytics; Machine learning integration; Network security; TCP/IP, IPv6; Edge computing; CI/CD pipelines; Leadership; Project management; Team collaboration"
IoT Engineer,"C advanced; C++ advanced; Python advanced; Java advanced; Embedded firmware design; IoT architecture; Sensor and actuator integration; MQTT, CoAP, LoRaWAN, NB-IoT; AWS, Azure, GCP IoT; Real-time analytics; Machine learning integration; Network optimization; CI/CD pipelines; Leadership; Project management; Team collaboration"
IoT Engineer,"C advanced; C++ advanced; Python advanced; Java advanced; Embedded firmware development; IoT architecture and design; Advanced sensor integration; MQTT, CoAP, LoRaWAN, NB-IoT; Cloud platforms AWS/Azure/GCP; Real-time analytics; Machine learning integration; Network security and optimization; CI/CD automation; Leadership; Team collaboration; Project management"
IoT Engineer,"C advanced; C++ advanced; Python advanced; Java advanced; Embedded firmware development; IoT architecture design; Sensor and actuator integration; MQTT, CoAP, LoRaWAN, NB-IoT; AWS, Azure, GCP IoT; Real-time analytics; Machine learning integration; Network security and optimization; CI/CD automation; Leadership; Project management; Team collaboration"
IoT Engineer,"C, C++ advanced; Python advanced; Java advanced; Embedded firmware optimization; IoT architecture; Sensor fusion and actuator integration; MQTT, CoAP, LoRaWAN, NB-IoT; AWS, Azure, GCP IoT; Data pipelines and analytics; Machine learning; Network security; Edge computing; CI/CD automation; Leadership; Cross-functional collaboration"
IoT Engineer,"Advanced C, C++; Python, Java; Embedded firmware; IoT system architecture; Sensor and actuator integration; MQTT, CoAP, LoRaWAN, NB-IoT; Cloud platforms (AWS, Azure, GCP); Data analytics; Machine learning integration; Network security; Edge computing; CI/CD; Leadership; Team management; Project execution"
IoT Engineer,"C, C++ advanced; Python, Java; Embedded firmware; IoT architecture and deployment; Sensor integration and actuator management; MQTT, CoAP, LoRaWAN, NB-IoT; Cloud platforms (AWS, Azure, GCP); Real-time data analytics; Machine learning integration; Network security and optimization; Edge computing; CI/CD pipelines; Leadership; Project strategy; Cross-functional collaboration"
IoT Engineer,"Advanced C, C++; Python, Java; Embedded firmware; IoT system architecture; Sensor and actuator integration; MQTT, CoAP, LoRaWAN, NB-IoT; AWS, Azure, GCP IoT; Real-time analytics and ML; Network security; Edge computing; CI/CD pipelines; Leadership; Project management; Cross-team collaboration"
IoT Engineer,"C, C++ expert; Python, Java; Embedded firmware and hardware interfacing; IoT architecture and deployment; Sensor fusion and actuator control; MQTT, CoAP, LoRaWAN, NB-IoT; Cloud platforms AWS/Azure/GCP; Real-time analytics and ML integration; Network security and optimization; Edge computing; CI/CD; Leadership; Team management; Strategic planning"
JavaScript Developer,Core JavaScript ES6+; HTML5 basics; CSS3 basics; React basics; Angular basics; Vue.js basics; AJAX; JSON; Git basics; Responsive design; REST API basics; Problem-solving; Communication; Teamwork; Adaptability
JavaScript Developer,JavaScript ES6+; HTML5; CSS3; React basics; Angular basics; Vue.js basics; Async programming; AJAX; JSON; Git; Responsive design; REST API basics; Teamwork; Communication; Problem-solving
JavaScript Developer,JavaScript ES6+; HTML5 basics; CSS3 basics; React basics; Vue.js basics; Angular basics; AJAX; JSON; Git basics; Responsive design; REST API knowledge; Team collaboration; Communication; Problem-solving
JavaScript Developer,JavaScript ES6+; HTML5; CSS3; React; Angular basics; Vue.js basics; AJAX; JSON; Git basics; REST API integration; Responsive design; Teamwork; Communication; Problem-solving
JavaScript Developer,Core JavaScript ES6+; HTML5 basics; CSS3 basics; React basics; Angular basics; Vue.js basics; AJAX/JSON; Git basics; Responsive design; REST API basics; Teamwork; Communication; Adaptability; Problem-solving
JavaScript Developer,"Advanced JavaScript; TypeScript; React; Angular; Vue.js; Node.js; Express.js; REST API development; GraphQL; Jest, Mocha, Cypress; Webpack, Babel, npm, Yarn; Redux, Vuex; CI/CD basics; Docker basics; Leadership; Team collaboration"
JavaScript Developer,"Advanced JavaScript; TypeScript; React; Angular; Vue.js; Node.js; Express.js; REST APIs; GraphQL; Jest, Cypress, Mocha; Webpack, Babel; npm, Yarn; Redux/Vuex; Docker; CI/CD; Leadership; Project management"
JavaScript Developer,"JavaScript advanced; TypeScript; React; Angular; Vue.js; Node.js; Express.js; REST API development; GraphQL; Jest, Cypress; Webpack, Babel; npm, Yarn; Redux, Vuex; Docker, CI/CD; Leadership; Cross-team collaboration"
JavaScript Developer,"Advanced JavaScript; TypeScript; React; Angular; Vue.js; Node.js; Express.js; REST API/GraphQL; Jest, Mocha, Cypress; Webpack, Babel; npm, Yarn; Redux, Vuex; Docker; CI/CD; Leadership; Project management"
JavaScript Developer,"JavaScript expert; TypeScript; React, Angular, Vue.js; Node.js; Express.js; REST APIs, GraphQL; Jest, Cypress; Webpack, Babel; npm, Yarn; Redux, Vuex; Docker; CI/CD pipelines; Advanced performance optimization; Leadership; Cross-team collaboration"
JavaScript Developer,"Advanced JavaScript; TypeScript; React, Angular, Vue.js; Node.js; Express.js; REST API/GraphQL; Testing frameworks: Jest, Mocha, Cypress; Webpack, Babel; npm, Yarn; Redux, Vuex; Docker, CI/CD; Performance tuning; Leadership; Project management"
JavaScript Developer,"JavaScript expert; TypeScript; React, Angular, Vue.js; Node.js; Express.js; REST API/GraphQL; Testing frameworks (Jest, Mocha, Cypress); Webpack, Babel; npm, Yarn; Redux/Vuex; Docker; CI/CD; Web performance optimization; Leadership; Project management"
JavaScript Developer,"JavaScript expert; TypeScript; React, Angular, Vue.js; Node.js; Express.js; REST API, GraphQL; Testing frameworks (Jest, Cypress, Mocha); Webpack, Babel; npm, Yarn; Redux, Vuex; Docker, CI/CD; Performance tuning; Leadership; Cross-team collaboration"
JavaScript Developer,"JavaScript advanced; TypeScript; React, Angular, Vue.js; Node.js; Express.js; REST API/GraphQL; Jest, Mocha, Cypress; Webpack, Babel; npm, Yarn; Redux/Vuex; Docker, CI/CD; Leadership; Project management; Performance optimization"
JavaScript Developer,"JavaScript expert; TypeScript; React, Angular, Vue.js; Node.js; Express.js; REST API/GraphQL; Jest, Cypress, Mocha; Webpack, Babel; npm, Yarn; Redux/Vuex; Docker; CI/CD; Web performance optimization; Leadership; Team management"
JavaScript Developer,"Advanced JavaScript; TypeScript; React, Angular, Vue.js; Node.js; Express.js; REST API/GraphQL; Jest, Mocha, Cypress; Webpack, Babel; npm, Yarn; Redux/Vuex; Docker, CI/CD; Leadership; Project management; Performance tuning"
JavaScript Developer,"JavaScript expert; TypeScript; React, Angular, Vue.js; Node.js; Express.js; REST API/GraphQL; Jest, Cypress, Mocha; Webpack, Babel; npm, Yarn; Redux/Vuex; Docker; CI/CD; Leadership; Project management"
JavaScript Developer,"JavaScript expert; TypeScript; React, Angular, Vue.js; Node.js; Express.js; REST API/GraphQL; Jest, Mocha, Cypress; Webpack, Babel; npm, Yarn; Redux, Vuex; Docker, CI/CD; Performance optimization; Leadership; Project management"
JavaScript Developer,"JavaScript expert; TypeScript; React, Angular, Vue.js; Node.js; Express.js; REST API/GraphQL; Jest, Mocha, Cypress; Webpack, Babel; npm, Yarn; Redux/Vuex; Docker; CI/CD; Leadership; Project management"
JavaScript Developer,"JavaScript expert; TypeScript; React, Angular, Vue.js; Node.js; Express.js; REST API/GraphQL; Jest, Mocha, Cypress; Webpack, Babel; npm, Yarn; Redux/Vuex; Docker, CI/CD; Web performance optimization; Leadership; Project management"
Java Developer,Core Java; OOP; Inheritance; Polymorphism; Encapsulation; Exception Handling; Collections Framework; Java I/O; Networking Basics; Git
Java Developer,Java APIs; Concurrency Basics; JDBC; SQL (MySQL/PostgreSQL); Servlets; JSP; HTML; CSS; JavaScript
Java Developer,Spring Framework Basics; Hibernate Basics; Maven; Gradle; JUnit Basics; TestNG Basics
Java Developer,Core Java; Basic REST API knowledge; Version Control (Git); Problem Solving
Java Developer,Java Collections; Multithreading Basics; Database Management; SQL Queries
Java Developer,Java I/O; File Handling; Exception Handling; JUnit Basics
Java Developer,Java APIs; Collections Framework; JavaScript Basics; HTML/CSS
Java Developer,Servlets; JSP; SQL Basics; JDBC; Git
Java Developer,Spring Basics; Hibernate Basics; JUnit; TestNG
Java Developer,Core Java; OOP; Database Basics; Git; Team Collaboration
Java Developer,Advanced Java; Spring Boot; Hibernate; REST APIs; SQL
Java Developer,JVM Internals; Performance Tuning; Concurrency; Spring Boot; Microservices
Java Developer,Spring Boot; Hibernate; Kafka; Microservices; JPA
Java Developer,RESTful APIs; SOAP APIs; Angular/React; SQL; NoSQL
Java Developer,Maven; Gradle; Jenkins; CI/CD; Docker
Java Developer,JUnit; Mockito; Selenium; Debugging; Agile
Java Developer,Advanced SQL; Database Tuning; MongoDB; Cassandra; Performance Optimization
Java Developer,Spring Boot; REST APIs; Docker; Kubernetes; Microservices
Java Developer,Agile; Version Control (Git/SVN); Mentoring; Team Collaboration
Java Developer,System Design; Microservices; Spring Boot; Kubernetes; Leadership
Marketing Specialist,"SEO basics; SEM basics; PPC campaigns; Content creation; Social media management; Email marketing basics; Marketing automation tools (Mailchimp, HubSpot); Google Analytics basics; Market research; Collaboration and communication"
Marketing Specialist,Copywriting; Blogging; Video production basics; Social media marketing; Email campaigns; Google Analytics; Event coordination; Market research; Canva and WordPress basics; Team collaboration
Marketing Specialist,Digital marketing fundamentals; SEO/SEM; PPC ads; Social media platforms; Email marketing tools; Data analysis basics; Marketing automation; Content creation; Adobe Creative Suite basics; Collaboration
Marketing Specialist,Content creation; Copywriting; Social media marketing; Email campaigns; SEO basics; SEM basics; Marketing analytics; Canva and Adobe Creative Suite; Event management; Team communication
Marketing Specialist,"Digital marketing fundamentals; SEO, SEM, PPC; Content marketing; Social media basics; Email marketing tools; Google Analytics; Marketing automation; Creative design tools; Collaboration; Time management"
Marketing Specialist,"Advanced digital marketing strategies; SEO/SEM optimization; PPC campaigns management; Lead generation; Multi-channel campaign planning; Email marketing automation; Data-driven decision making; Analytics (Google Analytics, Tableau); Social media strategy; Content creation"
Marketing Specialist,"Digital strategy development; SEO, SEM, PPC expertise; Multi-channel marketing campaigns; Lead nurturing; Marketing analytics and reporting; Content marketing; Social media management; Brand management; Budget management; Team collaboration"
Marketing Specialist,"Advanced digital marketing; SEO, SEM, PPC; Social media strategy; Content marketing; Email automation; Data analysis (Google Analytics, Tableau); Multi-channel campaigns; Brand management; Budget optimization; Team leadership"
Marketing Specialist,Digital marketing strategy; Advanced SEO/SEM; PPC management; Content and social media marketing; Email campaigns; Analytics and reporting; Lead generation; Marketing automation; Brand management; Campaign coordination
Marketing Specialist,"Digital marketing strategy; SEO/SEM optimization; PPC campaigns; Social media marketing; Content creation; Email marketing automation; Analytics (GA, Tableau); Budget management; Team leadership; Emerging marketing technologies (AI tools, personalization)"
Marketing Specialist,Strategic marketing planning; Digital marketing campaigns; SEO/SEM; PPC management; Content and social media marketing; Email automation; Analytics and reporting; Budget and ROI analysis; Brand management; Team coordination
Marketing Specialist,Digital marketing strategy; SEO/SEM and PPC campaigns; Content creation; Social media marketing; Email marketing and automation; Marketing analytics; Multi-channel campaign management; Lead generation; Budget and ROI analysis; Emerging technologies in marketing
Marketing Specialist,Strategic marketing planning; Advanced digital marketing; SEO/SEM/PPC optimization; Content and social media marketing; Email marketing automation; Analytics and ROI reporting; Brand management; Team leadership; Budget management; AI-powered marketing personalization
Marketing Specialist,Marketing strategy; Digital marketing campaigns; SEO/SEM; PPC management; Content marketing; Social media strategy; Email marketing; Analytics and reporting; Budget optimization; Leadership and team management
Marketing Specialist,"Digital marketing strategy; SEO, SEM, PPC; Content creation; Social media marketing; Email marketing automation; Analytics and reporting; Multi-channel campaigns; Lead generation; Budget management; AI-driven personalization"
Marketing Specialist,Advanced digital marketing; SEO/SEM/PPC campaigns; Content creation and strategy; Social media management; Email marketing automation; Data-driven analytics; Campaign optimization; Brand management; Budget allocation; Team leadership
Marketing Specialist,Digital marketing strategy; SEO/SEM/PPC; Content marketing and creation; Social media strategy; Email marketing automation; Analytics and reporting; Lead generation campaigns; Budget and ROI management; Team leadership; Emerging marketing technologies
Marketing Specialist,Marketing strategy and planning; Advanced SEO/SEM/PPC; Content and social media marketing; Email marketing automation; Analytics and reporting; Campaign management; Brand management; Budget optimization; Team leadership; AI-driven marketing tools
Marketing Specialist,Strategic marketing planning; Digital marketing campaigns; SEO/SEM/PPC management; Content creation and social media strategy; Email marketing automation; Data analytics and reporting; Lead generation and multi-channel campaigns; Budget management; Team leadership; Emerging technologies in marketing
Marketing Specialist,Advanced marketing strategy; Digital campaigns management; SEO/SEM/PPC; Content and social media marketing; Email marketing automation; Analytics and ROI optimization; Brand management; Team leadership and collaboration; Budget planning and optimization; AI-powered marketing tools
Market Research Analyst,Data Analysis Basics; Excel Advanced Functions; Survey Design; Qualitative Research; Consumer Behavior Analysis; Presentation Skills; Report Writing; Critical Thinking; Attention to Detail; Communication
Market Research Analyst,Statistical Analysis; Regression Analysis; Predictive Analytics; Excel Advanced Functions; Tableau; SPSS; Python Basics; Survey Design; Market Segmentation; Data Storytelling
Market Research Analyst,Advanced Statistical Analysis; Predictive Modeling; Python; R; SAS; SQL; Tableau; Power BI; Market Segmentation; Competitive Intelligence
Market Research Analyst,Excel; Survey Design; Qualitative Research; Consumer Behavior Analysis; Presentation Skills; Report Writing; Critical Thinking; Attention to Detail; Data Visualization Basics; Communication
Market Research Analyst,Statistical Analysis; Regression; Predictive Analytics; Python; SPSS; Excel; Market Segmentation; Tableau; Data Storytelling; Presentation Skills
Market Research Analyst,Advanced Data Analysis; Predictive Modeling; Python; R; SAS; SQL; Tableau; Power BI; Competitive Intelligence; Forecasting
Market Research Analyst,Excel; Data Collection; Survey Design; Qualitative Research; Report Writing; Presentation Skills; Attention to Detail; Communication; Critical Thinking; Basic Statistical Analysis
Market Research Analyst,SPSS; Python; R; Excel; Tableau; Predictive Analytics; Market Segmentation; Data Storytelling; Presentation Skills; Competitive Analysis
Market Research Analyst,Advanced Analytics; Predictive Modeling; Python; R; SAS; SQL; Tableau; Power BI; Market Segmentation; Business Strategy
Market Research Analyst,Excel; Survey Design; Qualitative Research; Data Visualization Basics; Report Writing; Presentation Skills; Communication; Critical Thinking; Attention to Detail; Time Management
Market Research Analyst,Statistical Analysis; Regression Analysis; Predictive Modeling; Python; R; Excel; SPSS; Market Segmentation; Data Storytelling; Presentation Skills
Market Research Analyst,Advanced Analytics; Predictive Modeling; Python; R; SAS; SQL; Tableau; Power BI; Competitive Intelligence; Forecasting
Market Research Analyst,Excel; Survey Design; Qualitative Research; Data Visualization Basics; Report Writing; Presentation Skills; Communication; Critical Thinking; Attention to Detail; Time Management
Market Research Analyst,SPSS; Python; R; Excel; Tableau; Predictive Analytics; Market Segmentation; Data Storytelling; Presentation Skills; Competitive Analysis
Market Research Analyst,Advanced Analytics; Predictive Modeling; Python; R; SAS; SQL; Tableau; Power BI; Market Segmentation; Business Strategy
Market Research Analyst,Excel; Data Collection; Survey Design; Qualitative Research; Report Writing; Presentation Skills; Communication; Critical Thinking; Attention to Detail; Basic Statistical Analysis
Market Research Analyst,Statistical Analysis; Regression Analysis; Predictive Modeling; Python; R; Excel; SPSS; Market Segmentation; Data Storytelling; Presentation Skills
Market Research Analyst,Advanced Analytics; Predictive Modeling; Python; R; SAS; SQL; Tableau; Power BI; Competitive Intelligence; Forecasting
Market Research Analyst,Excel; Survey Design; Qualitative Research; Data Visualization Basics; Report Writing; Presentation Skills; Communication; Critical Thinking; Attention to Detail; Time Management
Market Research Analyst,SPSS; Python; R; Excel; Tableau; Predictive Analytics; Market Segmentation; Data Storytelling; Presentation Skills; Competitive Analysis
Machine Learning Engineer - Fresher,"Python; R; Java; ML fundamentals: supervised/unsupervised learning, regression, classification, clustering, decision trees; Data preprocessing; Feature engineering; ML frameworks: Scikit-learn, TensorFlow, PyTorch, Keras; Statistics: probability, linear algebra; Data visualization: Matplotlib, Seaborn; Git/GitHub"
Junior Machine Learning Engineer,"Python; R; Java; ML fundamentals: regression, classification, clustering, decision trees; Data preprocessing; Feature engineering; ML frameworks: Scikit-learn, TensorFlow, PyTorch, Keras; Statistics: probability, linear algebra; Data visualization: Matplotlib, Seaborn; Git/GitHub"
ML Engineer Intern,"Python; R; Java; ML fundamentals: classification, regression, clustering, supervised/unsupervised learning; Data preprocessing; Feature engineering; ML libraries: Scikit-learn, TensorFlow, PyTorch; Statistics: probability, linear algebra; Data visualization: Matplotlib, Seaborn; Git/GitHub"
Fresher ML Engineer,"Python; R; Java; ML fundamentals: regression, classification, clustering, decision trees; Data preprocessing; Feature engineering; ML frameworks: Scikit-learn, TensorFlow, PyTorch, Keras; Statistics: probability, linear algebra; Data visualization: Matplotlib, Seaborn; Git/GitHub"
Entry-Level ML Engineer,"Python; R; Java; ML basics: classification, regression, clustering, decision trees; Data preprocessing; Feature engineering; ML libraries: Scikit-learn, TensorFlow, PyTorch; Statistics: probability, linear algebra; Visualization: Matplotlib, Seaborn; Git/GitHub"
ML Engineer Trainee,"Python; R; Java; ML fundamentals: supervised/unsupervised learning, classification, regression, clustering; Data preprocessing; Feature engineering; ML libraries: Scikit-learn, TensorFlow, PyTorch, Keras; Statistics and probability; Visualization: Matplotlib, Seaborn; Git/GitHub"
Machine Learning Engineer - Experienced,"Python (advanced); R; Java; SQL; ML/DL: supervised/unsupervised learning, deep learning, reinforcement learning, NLP, computer vision, transfer learning; Frameworks: TensorFlow, PyTorch, Keras, Scikit-learn (advanced), ONNX; MLOps: CI/CD pipelines, model monitoring, cloud deployment (AWS/GCP/Azure); Big data: Hadoop, Spark; Feature engineering and ETL automation"
Senior Machine Learning Engineer,"Python; R; Java; SQL; Scala; Advanced ML/DL: deep learning, NLP, reinforcement learning, computer vision, transfer learning; Frameworks: TensorFlow, PyTorch, Keras, Scikit-learn (advanced); MLOps: CI/CD pipelines, model monitoring, cloud deployment (AWS/GCP/Azure); Big data: Spark, Hadoop; Feature engineering, ETL automation"
Lead Machine Learning Engineer,"Python; R; Java; SQL; Scala; Advanced ML/DL: deep learning, reinforcement learning, NLP, computer vision, transfer learning; Frameworks: TensorFlow, PyTorch, Keras, Scikit-learn (advanced), ONNX; MLOps: CI/CD, monitoring, cloud deployment (AWS/GCP/Azure); Big data: Hadoop, Spark; Feature engineering, ETL pipelines"
Principal Machine Learning Engineer,"Python; R; Java; SQL; Scala; Advanced ML/DL: deep learning, reinforcement learning, NLP, computer vision, transfer learning; Frameworks: TensorFlow, PyTorch, Keras, Scikit-learn (advanced), ONNX; MLOps: CI/CD pipelines, model monitoring, cloud deployment (AWS/GCP/Azure); Big data: Hadoop, Spark; Feature engineering, ETL automation"
Senior ML Infrastructure Engineer,"Python; R; Java; SQL; Scala; ML/DL: deep learning, reinforcement learning, NLP, computer vision, transfer learning; Frameworks: TensorFlow, PyTorch, Keras, Scikit-learn (advanced); MLOps: CI/CD, model monitoring, cloud deployment (AWS/GCP/Azure); Big data: Spark, Hadoop; Feature engineering, ETL automation"
Lead ML/AI Engineer,"Python; R; Java; SQL; Scala; Advanced ML/DL: deep learning, reinforcement learning, NLP, computer vision, transfer learning; Frameworks: TensorFlow, PyTorch, Keras, Scikit-learn (advanced), ONNX; MLOps: CI/CD pipelines, monitoring, cloud deployment (AWS/GCP/Azure); Big data: Hadoop, Spark; Feature engineering, ETL pipelines"
Junior Network Engineer,TCP/IP; LAN/WAN; DHCP; DNS; Subnetting; Cisco Routers; Cisco Switches; Wireshark
Network Support Engineer,Routing Basics; OSPF; BGP (Intro); VPN Setup; Firewall Basics; SolarWinds
Associate Network Engineer,Cisco IOS; Subnetting; DNS; DHCP; Python Basics; Bash Basics
Trainee Network Engineer,LAN/WAN; TCP/IP; Firewalls Basics; IDS/IPS Intro; Nagios Basics
Network Operations Center (NOC) Engineer,Network Monitoring; SolarWinds; Nagios; TCP/IP; Incident Management
Junior Security & Network Engineer,Firewall Basics; VPN; IDS/IPS Intro; Cisco Routers; Wireshark
Graduate Network Engineer,Basic Routing; Switching; LAN/WAN; Python Scripting Basics
Entry-Level Network Analyst,TCP/IP; DNS; Wireshark; Nagios; Subnetting
Network Intern,DHCP; Subnetting; Cisco IOS; VPN Basics
IT Support - Networking Focus,TCP/IP; LAN/WAN; DNS; Network Troubleshooting
Network Engineer,BGP; OSPF; MPLS; QoS; Cisco Nexus; SolarWinds
Senior Network Engineer,SD-WAN; Zero Trust Security; Cisco ASA; Palo Alto; Nagios
Network Security Engineer,Firewalls; IDS/IPS; VPN; Cryptography; Cisco ASA
Cloud Network Engineer,AWS Networking; Azure Networking; VPC; Load Balancers; Automation with Ansible
Lead Network Engineer,Cisco Nexus; Palo Alto Firewalls; F5 Load Balancer; MPLS; Team Leadership
Infrastructure Network Engineer,LAN/WAN Design; QoS; Cisco Prime; Nagios; Python Automation
Network Automation Engineer,Python; Bash; Ansible; Automation; Cisco IOS
Enterprise Network Engineer,MPLS; EIGRP; QoS; Cisco ASA; F5 Load Balancer
Principal Network Engineer,Architecture Design; Project Management; Cisco Nexus; Palo Alto; Team Leadership
Telecom & Network Engineer,VoIP; SIP; BGP; QoS; Cisco Routers
Operations Manager,Team Leadership; Staff Development; Resource Allocation; Process Optimization; Lean Management; Six Sigma; Budgeting; Financial Reporting; KPI Tracking; ERP/CRM Tools
Operations Manager,Team Leadership; Scheduling; Resource Planning; Workflow Optimization; Process Improvement; Data Analysis; Budget Management; Cross-Functional Collaboration; ERP Systems; KPI Reporting
Operations Manager,Basic Team Coordination; Workflow Awareness; Time Management; Communication; Problem-Solving; Adaptability; Data Reporting Basics; ERP/CRM Basics; Process Observation; Collaboration
